#dtl1
CS6.5C-010	【火】 火焰 30\n\n\n【火】【火】 放逐火山 220\n将附着于这只宝可梦身上的所有能量，放于放逐区。\n\n	熔岩虫	W×2		Pani Kobayashi	胜象星引	U		F	Magcargo
CSV8C-030	特性: 熔岩地带\n只要这只宝可梦在场上，在对手的回合，每当对手的战斗宝可梦回到备战区时，令新出场的宝可梦陷入【灼伤】状态。\n\n【火】 高温爆破 100\n\n\n	熔岩虫	W×2		Mitsuhiro Arita	璀璨诡幻	R		H	Magcargo
CSV10C-032	特性: 熔化流动\n如果这只宝可梦身上没有附着能量的话，则将这只宝可梦【撤退】所需能量全部消除。\n\n【火】【火】【火】 熔岩爆破 70×\n将这只宝可梦身上附着的最多5张【火】能量放于弃牌区，造成其张数×70伤害。\n\n	阿响的熔岩虫	W×2		kodama	共逐荣光	R		I	
CSV7C-035	【火】 炽热熔岩 70\n令对手的战斗宝可梦陷入【灼伤】状态。\n\n【火】【火】 大地燃烧 140+\n双方各将牌库上方1张卡牌放于弃牌区，追加造成其中能量张数×140伤害。\n\n	熔岩虫	W×2		PLANETA Mochizuki	利刃猛醒	RR	ex	H	Magcargo ex
CSV7C-213	【火】 炽热熔岩 70\n令对手的战斗宝可梦陷入【灼伤】状态。\n\n【火】【火】 大地燃烧 140+\n双方各将牌库上方1张卡牌放于弃牌区，追加造成其中能量张数×140伤害。\n\n	熔岩虫	W×2		PLANETA Yamashita	利刃猛醒	SR	ex	H	Magcargo ex
CSM1aC-012	特性: 粉碎充能\n在自己的回合可以使用1次。将自己牌库上方的1张卡牌放于弃牌区，如果该卡牌是基本能量的话，则附着于自己的宝可梦身上。\n\n【火】【火】 熔岩流 50+\n将附着于这只宝可梦身上的任意数量的基本能量放于弃牌区，追加造成其张数×50点伤害。\n\n【火】 岩浆灼烧GX \n将对手牌库上方的5张卡牌放于弃牌区。[对战中，己方的GX招式只能使用1次。]\n\n	熔岩虫	W×2		5ban Graphics	横空出世 赫	RR	GX	B	Magcargo-GX
CS5bC-042	 踩 20\n\n\n【水】 冰冻之风 40\n使对手的战斗宝可梦陷入【睡眠】状态。\n\n		M×2		Kouki Saitou	勇魅群星 勇	C		F	Swinub
CSV10C-102	 呼朋引伴 \n选择自己牌库中最多2张【基础】宝可梦，放于备战区。并重洗牌库。\n\n【斗】 撞倒 10\n\n\n		G×2		REND	共逐荣光	C		I	
CS5bC-043	 踩 30\n\n\n【水】 暴风雪 50\n给对手的所有备战宝可梦，也各造成10点伤害。[备战宝可梦不计算弱点、抗性。]\n\n	小山猪	M×2		yuu	勇魅群星 勇	C		F	Piloswine
CSV10C-103	 怪力 20\n\n\n【斗】【斗】 獠牙突刺 50\n\n\n	小山猪	G×2		Aliya Chen	共逐荣光	C		I	
CS1aC-057	【超】 咒术水滴 \n将3个伤害指示物，以任意方式放置于对手的宝可梦身上。\n\n		D×2	F-30	Mitsuhiro Arita	极巨争锋 雷	C		D	Galarian Corsola
CS1aC-155	【超】 咒术水滴 \n将3个伤害指示物，以任意方式放置于对手的宝可梦身上。\n\n		D×2	F-30	Mizue	极巨争锋 雷	S		D	Galarian Corsola
CS4bC-050	 撞击 30\n\n\n		D×2	F-30	Kouki Saitou	九彩汇聚 源	C		E	Galarian Corsola
CSM1DC-056	 呼朋引伴 \n将自己牌库中最多2张【基础】宝可梦，放于备战区。并重洗牌库。\n\n【水】 冲浪 60\n\n\n		G×2		Satoshi Shirai	起始卡组 横空出世GX	无标记		A	Corsola
CSM1cC-019	【水】 泡沫射击 \n给对手的1只宝可梦，造成这只宝可梦身上附有的【水】能量数量×20点伤害。[备战宝可梦不计算弱点、抗性。]\n\n		G×2		Kagemaru Himeno	横空出世 泽	C		B	Corsola
CS3DC-028	【水】 水枪 10\n\n\n 锐利之鳍 20\n\n\n		L×2		HYOGONOSUKE	起始卡组 洪荒演武V	无标记		E	Remoraid
CS3bC-035	【水】 水枪 10\n\n\n 锐利之鳍 20\n\n\n		L×2		HYOGONOSUKE	洪荒演武 激	C		E	Remoraid
CS4DaC-089	【水】 水枪 10\n\n\n 锐利之鳍 20\n\n\n		L×2		HYOGONOSUKE	起始卡组100	无标记		E	Remoraid
CSVE1C-032	【水】 水枪 10\n\n\n 锐利之鳍 20\n\n\n		L×2		HYOGONOSUKE	对战派对 共梦	无标记		E	Remoraid
CSV5C-024	 射水 10\n\n\n		L×2		Midori Harada	黑晶炽诚	C		G	Remoraid
SVP-133	 射水 10\n\n\n		L×2		Midori Harada		无标记		G	Remoraid
CSVH5eC-013	【水】 抓狂 10×\n造成这只宝可梦身上放置的伤害指示物数量×10伤害。\n\n【无】【无】 泼水 20\n\n\n		L×2		Minahamu	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 嗨皮包	无标记		I	Remoraid
CS3DC-029	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		Souichirou Gunjima	起始卡组 洪荒演武V	无标记		E	Octillery
CS3DC-171	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		Shinya Komatsu	起始卡组 洪荒演武V	无标记		E	Octillery
CS3bC-036	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		Souichirou Gunjima	洪荒演武 激	R		E	Octillery
CS3bC-174	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		PLANETA Mochizuki	洪荒演武 激	UR		E	Octillery
CS4DaC-090	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		Souichirou Gunjima	起始卡组100	无标记		E	Octillery
CSVE1C-033	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		KIYOTAKA OSHIYAMA	对战派对 共梦	无标记		E	Octillery
CSVE1pC-004	特性: 连击搜索\n在自己的回合可以使用1次。选择自己牌库中的1张「连击」卡，在给对手看过之后，加入手牌。并重洗牌库。在这个回合，如果已经使用了其他的「连击搜索」的话，则无法使用这个特性。\n\n【水】 攀瀑 50\n\n\n	铁炮鱼	L×2		KIYOTAKA OSHIYAMA	对战派对 共梦 奖赏包	无标记		E	Octillery
CSV5C-025	特性: 吸盘抽取\n在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。从自己牌库上方抽取3张卡牌。\n\n【水】 烟幕弹 60\n在下一个对手的回合，受到这个招式影响的宝可梦在使用招式时，对手将抛掷1次硬币。如果为反面则那个招式失败。\n\n	铁炮鱼	L×2		Yuka Morii	黑晶炽诚	C		G	Octillery
SVP-134	特性: 吸盘抽取\n在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。从自己牌库上方抽取3张卡牌。\n\n【水】 烟幕弹 60\n在下一个对手的回合，受到这个招式影响的宝可梦在使用招式时，对手将抛掷1次硬币。如果为反面则那个招式失败。\n\n	铁炮鱼	L×2		Yuka Morii		无标记		G	Octillery
CSVH5eC-014	【水】 水流清洗 20\n若希望，可以选择对手战斗宝可梦身上附着的1个能量，放回对手的手牌。\n\n【水】【无】【无】 章鱼殴打 90×\n抛掷硬币直到出现反面，造成正面次数×90伤害。\n\n	铁炮鱼	L×2		Toshinao Aoki	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 嗨皮包	无标记		I	Octillery
CS3.5C-018	【水】 雪花冰 10\n\n\n 包裹 \n将这只宝可梦，以及放于其身上的所有卡牌，放回自己的牌库。然后，选择自己牌库中任意1张卡牌，加入手牌。并重洗牌库。\n\n		M×2		Narumi Sato	怒炎灼天	C		E	Delibird
CSV2C-025	 双重抽取 \n从自己牌库上方抽取2张卡牌。\n\n【水】 冰之翼 30\n\n\n		M×2		miki kudo	奇迹启程	C		G	Delibird
CSVH2C-005	 双重抽取 \n从自己牌库上方抽取2张卡牌。\n\n【水】 冰之翼 30\n\n\n		M×2		miki kudo	嗨皮组合 路卡利欧&甲贺忍蛙&藏玛然特&獒教父	无标记		G	Delibird
CSVH5C-011	【无】 双重抽取 \n从自己牌库上方抽取2张卡牌。\n\n【水】【无】 冰之翼 30\n\n\n		M×2		miki kudo	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶	无标记		G	Delibird
CSM1DC-057	特性: 飞鱼冲浪\n如果这只宝可梦身上附着有能量的话，则这只宝可梦【撤退】所需能量，全部消除。\n\n【水】【水】 冲浪 100\n\n\n		L×2	F-20	Sanosuke Sakuma	起始卡组 横空出世GX	无标记		B	Mantine
CS1aC-011	【水】 蓄水 \n选择自己牌库中最多3张【水】能量，在给对手看过之后，加入手牌。并重洗牌库。\n\n【水】【水】 飞溅 60\n\n\n		L×2		Jumpei Akasaka	极巨争锋 雷	C		D	Mantine
SSP-041	【水】 蓄水 \n选择自己牌库中最多3张【水】能量，在给对手看过之后，加入手牌。并重洗牌库。\n\n【水】【水】 飞溅 60\n\n\n		L×2		0313		无标记		D	Mantine
CS4DaC-091	【水】 弹跳 20\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n 飞溅 80\n\n\n		L×2		Saya Tsuruta	起始卡组100	无标记		E	Mantine
CS4aC-028	【水】 弹跳 20\n若希望，可将这只宝可梦与备战宝可梦互换。\n\n 飞溅 80\n\n\n		L×2		Saya Tsuruta	九彩汇聚 朋	C		E	Mantine
CS5bC-045	 搬运上岸 \n选择自己或对手弃牌区中的1张【基础】宝可梦，放于持有者的备战区。\n\n【水】【水】 水流利刃 100\n\n\n		L×2		OKACHEKE	勇魅群星 勇	C		F	Mantine
CSVH4eC-010	【水】 飞溅 30\n\n\n【水】 水之俯冲 \n给对手的1只宝可梦，造成50伤害。[备战宝可梦不计算弱点、抗性。]\n\n		L×2		satoma	嗨皮组合 狙射树枭&美录梅塔&故勒顿&密勒顿 嗨皮包	无标记		H	Mantine
CSM1aC-071	 金属声 \n将附着于双方场上宝可梦身上的特殊能量，全部放于弃牌区。\n\n【钢】 燕返 60+\n抛掷1次硬币如果为正面，则追加造成30点伤害。\n\n		L×2	F-20	Anesaki Dynamic	横空出世 赫	C		A	Skarmory
CS2aC-072	【钢】 金属武装 10+\n如果这只宝可梦身上放有「宝可梦道具」的话，则追加造成40点伤害。\n\n【钢】 利刃之风 80\n\n\n		L×2	F-30	NC Empire	浓墨重彩 黎	C		D	Skarmory
CS4DaC-294	 钢翼 30\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n【钢】【钢】 薄片利刃 110\n\n\n		R×2	G-30	Megumi Higuchi	起始卡组100	无标记		E	Skarmory
CS4aC-097	 钢翼 30\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n【钢】【钢】 薄片利刃 110\n\n\n		R×2	G-30	Megumi Higuchi	九彩汇聚 朋	C		E	Skarmory
CSV2C-097	 啄 20\n\n\n【钢】【钢】 钢铁之刃 120\n在下一个自己的回合，这只宝可梦无法使用「钢铁之刃」。\n\n		L×2	F-30	Takeshi Nakamura	奇迹启程	C		G	Skarmory
CSVH2C-023	 啄 20\n\n\n【钢】【钢】 钢铁之刃 120\n在下一个自己的回合，这只宝可梦无法使用「钢铁之刃」。\n\n		L×2	F-30	Takeshi Nakamura	嗨皮组合 路卡利欧&甲贺忍蛙&藏玛然特&獒教父	无标记		G	Skarmory
CBB5C-0701	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	●		H	Skarmory
CBB5C-0702	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	●		H	Skarmory
CBB5C-0703	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	◆		H	Skarmory
CBB5C-0704	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	◆		H	Skarmory
CBB5C-0705	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	★		H	Skarmory
CBB5C-0706	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	宝石包 VOL.5	★★		H	Skarmory
CBB5C-0707	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	Takumi Wada	宝石包 VOL.5	★★★		H	Skarmory
CSV8C-137	【钢】 钢翼 50\n在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。\n\n		L×2	F-30	kawayoo	璀璨诡幻	C		H	Skarmory
CSV9C-130	【钢】 利刃之风 30\n\n\n 狂风暴雨 90\n将场上的竞技场放于弃牌区。\n\n		L×2	F-30	toi8	星彩晶璃	C		H	Skarmory
CSV10C-152	 锐利之羽 30\n\n\n【钢】【钢】 双重音波 \n给对手的2只宝可梦各造成50伤害。[备战宝可梦不计算弱点、抗性。]\n\n		L×2	F-30	Nisota Niso	共逐荣光	C		I	
CSM1DC-148	【恶】 后踢 10\n\n\n【恶】 暗之牙 20\n\n\n		F×2	P-20	Kouki Saitou	起始卡组 横空出世GX	无标记		A	Houndour
CSM1DC-033	 团队狩猎 \n从自己的牌库上方抽取与自己场上「戴鲁比」数量相同数量的卡牌。\n\n【火】 火焰 10\n\n\n		W×2		Ken Sugimori	起始卡组 横空出世GX	无标记		B	Houndour
CS3DC-092	 咬住 20\n\n\n		G×2		Sanosuke Sakuma	起始卡组 洪荒演武V	无标记		E	Houndour
CS3aC-084	 咬住 20\n\n\n		G×2		Sanosuke Sakuma	洪荒演武 茂	C		E	Houndour
CS4DaC-261	 咬住 20\n\n\n		G×2		Sanosuke Sakuma	起始卡组100	无标记		E	Houndour
CSVE1C-081	 咬住 20\n\n\n		G×2		Sanosuke Sakuma	对战派对 共梦	无标记		E	Houndour
CSV1C-021	 咬住 10\n\n\n【火】 火焰 30\n\n\n		W×2		nagimiso	亘古开来	C		G	Houndour
CSV3C-083	【恶】 咬住 10\n\n\n【恶】【恶】【恶】 暗之牙 70\n\n\n		G×2		Kurata So	无畏太晶	C		G	Houndour
CSV5C-081	【恶】 群聚配合 \n给自己备战区中所有的「戴鲁比」，各附着1张牌库中的「基本【恶】能量」。并重洗牌库。\n\n【恶】 真气牙 30\n抛掷1次硬币如果为反面，则这个招式失败。\n\n		G×2		Scav	黑晶炽诚	C		G	Houndour
CSV5C-134	【恶】 群聚配合 \n给自己备战区中所有的「戴鲁比」，各附着1张牌库中的「基本【恶】能量」。并重洗牌库。\n\n【恶】 真气牙 30\n抛掷1次硬币如果为反面，则这个招式失败。\n\n		G×2		KYUPIYAMA	黑晶炽诚	AR		G	Houndour
CSV8C-031	 啃咬 20\n\n\n【火】 后踢 50\n\n\n		W×2		REND	璀璨诡幻	C		H	Houndour
CSV9.5C-106	【恶】 顽皮踢 20\n\n\n		G×2		Mékayu	太晶盛聚	C		H	Houndour
CSV10C-033	【火】 吐火 20\n\n\n		W×2		Krgc	共逐荣光	C		I	
CSM1DC-149	【恶】 火焰牙 30\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n【恶】 贯穿之牙 90\n这个招式的伤害不计算抗性。\n\n	戴鲁比	F×2	P-20	Shin Nagasawa	起始卡组 横空出世GX	无标记		A	Houndoom
CSM1DC-034	 诡计 \n从自己牌库中抽出任意1张卡牌，加入手牌。并重洗牌库。\n\n【火】【火】 群战攻击 50+\n如果自己的手牌张数比对手多的话，追加造成80点伤害。\n\n	戴鲁比	W×2		Sekio	起始卡组 横空出世GX	无标记		B	Houndoom
CS3DC-093	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		Ryota Murayama	起始卡组 洪荒演武V	无标记		E	Houndoom
CS3DC-172	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		NC Empire	起始卡组 洪荒演武V	无标记		E	Houndoom
CS3aC-085	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		Ryota Murayama	洪荒演武 茂	R		E	Houndoom
CS3aC-178	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		PLANETA Mochizuki	洪荒演武 茂	UR		E	Houndoom
CS4DaC-262	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		Ryota Murayama	起始卡组100	无标记		E	Houndoom
CSVE1C-082	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		Uta	对战派对 共梦	无标记		E	Houndoom
CSVE1pC-007	特性: 一击咆哮\n在自己的回合可以使用1次。选择自己牌库中的1张「一击能量」，附着于自己的「一击」宝可梦身上。并重洗牌库。然后，在被附着的宝可梦身上放置2个伤害指示物。\n\n【恶】 暗之牙 50\n\n\n	戴鲁比	G×2		Uta	对战派对 共梦 奖赏包	无标记		E	Houndoom
CBB3C-0501	 锐利之牙 30\n\n\n【火】【火】 大字爆炎 150\n选择这只宝可梦身上附着的1个能量，放于弃牌区。\n\n	戴鲁比	W×2		hncl	宝石包 VOL.3	●		G	Houndoom
